workerid,rt,color,label,item,slide_number_in_experiment,response,condition,size,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
45,2807,red,a candle,candle,20,0.7,unmodified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3273,red,a red tack,tack,21,0.7,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3519,yellow,a shoe,shoe,22,0.33,unmodified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,4059,blue,a butterfly,butterfly,23,0.52,unmodified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3196,purple,a purple hair dryer,hairdryer,24,0.74,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3514,blue,a blue book,book,25,0.67,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3783,green,a green frame,framee,26,0.53,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3471,orange,a cap,cap,27,0.56,unmodified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,4297,red,a red bike,bike,28,0.75,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,2689,blue,a rug,rug,29,0.65,unmodified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,2798,purple,a purple bracelet,bracelet,30,0.64,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3912,pink,a pink bucket,bucket,31,0.81,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,4816,red,a chair,chair,32,0.74,unmodified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,4392,blue,a blue toothbrush,toothbrush,33,0.96,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3443,orange,an orange napkin,napkin,34,0.93,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,3317,blue,a blue comb,comb,35,0.86,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,7529,orange,an orange cushion,cushion,36,0.81,modified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
45,5320,purple,a billiard ball,billiardball,37,0.57,unmodified,big,English,1,Male,55,"Compensation for the time was slightly below average. Not terrible -- but could be enhanced. Thanks.",Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,31Q0U3WYDPEVFNJB72XHMUPROLP17O,45,Submitted,Wed Mar 02 04:00:55 PST 2016,Tue Mar 01 10:57:23 PST 2016,Tue Mar 01 11:20:55 PST 2016,,,,,,[],{},3.2818
46,5015,red, yarn,yarn,2,0.84,unmodified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,7015,blue,a blue golf ball,golfball,3,0.78,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,6680,red,a chair,chair,4,0.52,unmodified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,3663,blue,a blue cap,cap,5,0.43,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,3720,green,a green rock,rock,6,0.25,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,4212,white,a white wedding cake,weddingcake,7,0.3,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,3133,orange,an orange napkin,napkin,8,0.48,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,7703,brown,a brown turtle,turtle,9,0.5,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,3897,green,a green binder,binder,10,0.43,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,2743,purple,a purple billiard ball,billiardball,11,0.48,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,3048,green,a green bracelet,bracelet,12,0.48,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,3663,pink,a pink phone,phone,13,0.11,modified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,3000,red,a pepper,pepper,14,0.53,unmodified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
46,2496,purple,a bike,bike,15,0.33,unmodified,big,English,2,Male,32,,Yes,2,Windows,1080,1920,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3SITXWYCNV8Q707URCU4M5FOCQVBXC,46,Submitted,Wed Mar 02 04:02:54 PST 2016,Tue Mar 01 10:58:36 PST 2016,Tue Mar 01 11:22:54 PST 2016,,,,,,[],{},24.232666666666667
