gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,alt3Name,alt3TargetStatus,alt3SpLocs,alt3LisLocs,alt3Basiclevel,alt3superdomain,alt4Name,alt4TargetStatus,alt4SpLocs,alt4LisLocs,alt4Basiclevel,alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,clickedSize,clickedColor,colorMentioned,sizeMentioned,metaColorMentioned,metaSizeMentioned,typeMentioned,automaticallyLabelledTrials,manuallyAddedTrials,oddOneMentions,otherFeatureMentioned,oneMentioned,theMentioned,fullSentence,noColorSizeMentioned
2662-0,1455301351339,38,colorSizeTrial,size42,small_white_shoe,target,1,2,NA,NA,big_white_shoe,distractor,3,1,NA,NA,big_yellow_shoe,distractor,5,5,NA,NA,big_white_shoe,distractor,2,4,NA,NA,big_yellow_shoe,distractor,4,3,NA,NA,1,1,0,small,,1455301350038,small,shoe,small,white,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301359973,39,colorSizeTrial,size41,small_pink_framee,target,3,1,NA,NA,big_green_framee,distractor,1,2,NA,NA,big_green_framee,distractor,2,5,NA,NA,big_green_framee,distractor,4,4,NA,NA,big_pink_framee,distractor,5,3,NA,NA,1,1,0,small,,1455301358039,small,framee,small,pink,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301378764,41,colorSizeTrial,size33,big_blue_ornament,target,1,1,NA,NA,small_blue_ornament,distractor,3,4,NA,NA,small_blue_ornament,distractor,2,3,NA,NA,small_blue_ornament,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large,,1455301377165,large,ornament,big,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301402080,44,colorSizeTrial,size41,small_purple_billiardball,target,2,1,NA,NA,big_orange_billiardball,distractor,3,4,NA,NA,big_orange_billiardball,distractor,1,2,NA,NA,big_orange_billiardball,distractor,5,3,NA,NA,big_purple_billiardball,distractor,4,5,NA,NA,1,1,0,small,,1455301399790,small,billiardball,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301411213,45,colorSizeTrial,size22,big_black_comb,target,2,4,NA,NA,small_black_comb,distractor,4,2,NA,NA,small_black_comb,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large,,1455301408511,large,comb,big,black,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301419754,46,colorSizeTrial,color32,big_purple_rock,target,4,3,NA,NA,big_green_rock,distractor,1,4,NA,NA,small_green_rock,distractor,3,1,NA,NA,big_green_rock,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455301418015,purple,rock,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301446893,49,colorSizeTrial,color22,big_black_avocado,target,3,3,NA,NA,big_green_avocado,distractor,2,2,NA,NA,big_green_avocado,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blackish,,1455301445958,blackish,avocado,big,black,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301454343,50,colorSizeTrial,color44,small_blue_cap,target,2,3,NA,NA,small_orange_cap,distractor,4,2,NA,NA,small_orange_cap,distractor,5,4,NA,NA,small_orange_cap,distractor,1,1,NA,NA,small_orange_cap,distractor,3,5,NA,NA,1,1,0,blue,,1455301452807,blue,cap,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301460984,51,colorSizeTrial,color31,big_blue_cushion,target,2,2,NA,NA,small_orange_cushion,distractor,1,3,NA,NA,small_orange_cushion,distractor,3,1,NA,NA,big_orange_cushion,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue,,1455301460135,blue,cushion,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301491145,54,colorSizeTrial,size43,small_purple_yarn,target,5,1,NA,NA,big_purple_yarn,distractor,3,5,NA,NA,big_red_yarn,distractor,1,3,NA,NA,big_purple_yarn,distractor,4,4,NA,NA,big_purple_yarn,distractor,2,2,NA,NA,1,1,0,small,,1455301488388,small,yarn,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301533563,59,colorSizeTrial,size22,big_orange_napkin,target,2,3,NA,NA,small_orange_napkin,distractor,4,4,NA,NA,small_orange_napkin,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large,,1455301532104,large,napkin,big,orange,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301559668,62,colorSizeTrial,color42,big_blue_butterfly,target,2,3,NA,NA,big_purple_butterfly,distractor,1,2,NA,NA,big_purple_butterfly,distractor,3,5,NA,NA,small_purple_butterfly,distractor,4,1,NA,NA,small_purple_butterfly,distractor,5,4,NA,NA,1,1,0,blue,,1455301558471,blue,butterfly,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301582520,65,colorSizeTrial,size31,small_purple_rug,target,1,2,NA,NA,big_blue_rug,distractor,3,4,NA,NA,big_purple_rug,distractor,2,1,NA,NA,big_blue_rug,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small,,1455301581216,small,rug,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301599779,67,colorSizeTrial,color41,small_purple_flower,target,5,1,NA,NA,big_red_flower,distractor,4,4,NA,NA,small_red_flower,distractor,3,3,NA,NA,big_red_flower,distractor,2,5,NA,NA,big_red_flower,distractor,1,2,NA,NA,1,1,0,purple,,1455301598721,purple,flower,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301608174,68,colorSizeTrial,color32,small_pink_bucket,target,2,2,NA,NA,small_red_bucket,distractor,3,3,NA,NA,big_red_bucket,distractor,4,1,NA,NA,small_red_bucket,distractor,1,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink,,1455301606778,pink,bucket,small,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662-0,1455301625322,70,colorSizeTrial,color43,small_blue_candle,target,5,3,NA,NA,small_red_candle,distractor,3,1,NA,NA,small_red_candle,distractor,2,2,NA,NA,big_red_candle,distractor,1,5,NA,NA,small_red_candle,distractor,4,4,NA,NA,1,1,0,purple,,1455301624266,purple,candle,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455300940411,1,colorSizeTrial,color44,big_yellow_shoe,target,1,1,NA,NA,big_white_shoe,distractor,5,4,NA,NA,big_white_shoe,distractor,2,5,NA,NA,big_white_shoe,distractor,4,3,NA,NA,big_white_shoe,distractor,3,2,NA,NA,1,1,0,yellow,,1455300938554,yellow,shoe,big,yellow,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455300962855,3,colorSizeTrial,size43,small_red_toothbrush,target,2,1,NA,NA,big_red_toothbrush,distractor,3,2,NA,NA,big_red_toothbrush,distractor,4,5,NA,NA,big_blue_toothbrush,distractor,5,4,NA,NA,big_red_toothbrush,distractor,1,3,NA,NA,1,1,0,smallest red,,1455300960652,smallest red,toothbrush,small,red,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455300980148,5,colorSizeTrial,size32,small_black_turtle,target,2,3,NA,NA,big_black_turtle,distractor,4,4,NA,NA,big_black_turtle,distractor,3,2,NA,NA,big_brown_turtle,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455300978534,smallest,turtle,small,black,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455300989939,6,colorSizeTrial,size33,big_red_bucket,target,4,1,NA,NA,small_red_bucket,distractor,1,4,NA,NA,small_red_bucket,distractor,2,3,NA,NA,small_red_bucket,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,largest,,1455300987562,largest,bucket,big,red,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301035147,10,colorSizeTrial,color21,big_pink_hairdryer,target,2,4,NA,NA,small_purple_hairdryer,distractor,4,2,NA,NA,big_purple_hairdryer,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink,,1455301028868,pink,hairdryer,big,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301050672,11,colorSizeTrial,size21,small_blue_candle,target,3,3,NA,NA,big_blue_candle,distractor,4,4,NA,NA,big_red_candle,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455301045626,smallest,candle,small,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301060365,12,colorSizeTrial,color33,big_pink_balloon,target,2,4,NA,NA,big_yellow_balloon,distractor,1,1,NA,NA,big_yellow_balloon,distractor,4,2,NA,NA,big_yellow_balloon,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink,,1455301057174,pink,balloon,big,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301068998,13,colorSizeTrial,color42,big_green_framee,target,1,1,NA,NA,big_pink_framee,distractor,4,4,NA,NA,big_pink_framee,distractor,5,3,NA,NA,small_pink_framee,distractor,2,2,NA,NA,small_pink_framee,distractor,3,5,NA,NA,1,1,0,green,,1455301066287,green,framee,big,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301077947,14,colorSizeTrial,color32,small_brown_belt,target,3,4,NA,NA,small_black_belt,distractor,4,2,NA,NA,small_black_belt,distractor,2,3,NA,NA,big_black_belt,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,brown,,1455301076277,brown,belt,small,brown,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301086106,15,colorSizeTrial,size41,small_orange_cushion,target,3,5,NA,NA,big_blue_cushion,distractor,1,3,NA,NA,big_orange_cushion,distractor,4,2,NA,NA,big_blue_cushion,distractor,2,1,NA,NA,big_blue_cushion,distractor,5,4,NA,NA,1,1,0,smallest,,1455301083924,smallest,cushion,small,orange,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301094095,16,colorSizeTrial,size44,small_purple_stapler,target,5,2,NA,NA,big_purple_stapler,distractor,3,4,NA,NA,big_purple_stapler,distractor,4,1,NA,NA,big_purple_stapler,distractor,2,5,NA,NA,big_purple_stapler,distractor,1,3,NA,NA,1,1,0,smallest,,1455301092847,smallest,stapler,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301151869,20,colorSizeTrial,size22,big_yellow_napkin,target,4,2,NA,NA,small_yellow_napkin,distractor,3,4,NA,NA,small_yellow_napkin,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,largest,,1455301150450,largest,napkin,big,yellow,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301156955,21,colorSizeTrial,color22,big_red_tack,target,2,4,NA,NA,big_blue_tack,distractor,3,2,NA,NA,big_blue_tack,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red,,1455301155852,red,tack,big,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301164657,22,colorSizeTrial,color33,big_purple_rock,target,1,3,NA,NA,big_green_rock,distractor,4,1,NA,NA,big_green_rock,distractor,2,2,NA,NA,big_green_rock,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455301163109,purple,rock,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301170941,23,colorSizeTrial,color21,big_orange_cap,target,3,2,NA,NA,small_blue_cap,distractor,2,3,NA,NA,big_blue_cap,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,yellow,,1455301169106,yellow,cap,big,orange,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301177710,24,colorSizeTrial,size42,big_black_avocado,target,1,2,NA,NA,small_black_avocado,distractor,4,4,NA,NA,small_green_avocado,distractor,3,5,NA,NA,small_green_avocado,distractor,5,1,NA,NA,small_black_avocado,distractor,2,3,NA,NA,1,1,0,largest,,1455301176410,largest,avocado,big,black,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301194421,26,colorSizeTrial,size22,small_purple_billiardball,target,3,3,NA,NA,big_purple_billiardball,distractor,4,4,NA,NA,big_purple_billiardball,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455301192757,smallest,billiardball,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301216732,29,colorSizeTrial,color22,big_purple_ornament,target,3,3,NA,NA,big_blue_ornament,distractor,4,2,NA,NA,big_blue_ornament,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455301215547,purple,ornament,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301300208,34,colorSizeTrial,size31,small_purple_yarn,target,4,2,NA,NA,big_red_yarn,distractor,1,4,NA,NA,big_purple_yarn,distractor,3,1,NA,NA,big_red_yarn,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small purple,,1455301297415,small purple,yarn,small,purple,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301358935,40,colorSizeTrial,color44,small_green_binder,target,3,4,NA,NA,small_blue_binder,distractor,2,5,NA,NA,small_blue_binder,distractor,5,1,NA,NA,small_blue_binder,distractor,4,2,NA,NA,small_blue_binder,distractor,1,3,NA,NA,1,1,0,green,,1455301357137,green,binder,small,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301377170,42,colorSizeTrial,size42,big_green_chair,target,3,4,NA,NA,small_green_chair,distractor,2,5,NA,NA,small_red_chair,distractor,1,2,NA,NA,small_green_chair,distractor,5,1,NA,NA,small_red_chair,distractor,4,3,NA,NA,1,1,0,large green,,1455301375939,large green,chair,big,green,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301384805,43,colorSizeTrial,color41,small_purple_bike,target,4,3,NA,NA,small_red_bike,distractor,3,4,NA,NA,big_red_bike,distractor,2,2,NA,NA,big_red_bike,distractor,5,1,NA,NA,big_red_bike,distractor,1,5,NA,NA,1,1,0,purple,,1455301383566,purple,bike,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301404646,44,colorSizeTrial,size43,small_purple_flower,target,4,2,NA,NA,big_purple_flower,distractor,5,3,NA,NA,big_purple_flower,distractor,2,4,NA,NA,big_red_flower,distractor,1,5,NA,NA,big_purple_flower,distractor,3,1,NA,NA,1,1,0,small purple,,1455301402522,small purple,flower,small,purple,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301455192,48,colorSizeTrial,size31,small_black_comb,target,1,2,NA,NA,big_black_comb,distractor,4,4,NA,NA,big_blue_comb,distractor,3,3,NA,NA,big_blue_comb,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455301453259,smallest,comb,small,black,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4633-0,1455301480287,50,colorSizeTrial,color41,big_orange_coathanger,target,2,5,NA,NA,small_purple_coathanger,distractor,1,3,NA,NA,small_purple_coathanger,distractor,3,4,NA,NA,big_purple_coathanger,distractor,4,2,NA,NA,small_purple_coathanger,distractor,5,1,NA,NA,1,1,0,orange,,1455301467309,orange,coathanger,big,orange,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455300963432,1,colorSizeTrial,color41,small_purple_hairdryer,target,1,5,NA,NA,big_pink_hairdryer,distractor,2,3,NA,NA,big_pink_hairdryer,distractor,4,4,NA,NA,big_pink_hairdryer,distractor,5,2,NA,NA,small_pink_hairdryer,distractor,3,1,NA,NA,1,1,0,small purple,,1455300960965,small purple,hairdryer,small,purple,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455300975465,2,colorSizeTrial,size33,big_blue_comb,target,3,4,NA,NA,small_blue_comb,distractor,2,1,NA,NA,small_blue_comb,distractor,4,2,NA,NA,small_blue_comb,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,largest,,1455300973491,largest,comb,big,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301003188,5,colorSizeTrial,size31,big_pink_phone,target,1,1,NA,NA,small_pink_phone,distractor,3,3,NA,NA,small_white_phone,distractor,2,4,NA,NA,small_white_phone,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large pink,,1455301001017,large pink,phone,big,pink,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301012245,6,colorSizeTrial,size44,big_purple_ornament,target,2,2,NA,NA,small_purple_ornament,distractor,1,3,NA,NA,small_purple_ornament,distractor,4,5,NA,NA,small_purple_ornament,distractor,5,4,NA,NA,small_purple_ornament,distractor,3,1,NA,NA,1,1,0,biggest,,1455301009960,biggest,ornament,big,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301020045,7,colorSizeTrial,size31,big_green_framee,target,2,2,NA,NA,small_pink_framee,distractor,4,4,NA,NA,small_green_framee,distractor,1,3,NA,NA,small_pink_framee,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large green,,1455301018427,large green,framee,big,green,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301041243,10,colorSizeTrial,color44,big_white_shoe,target,3,3,NA,NA,big_yellow_shoe,distractor,4,4,NA,NA,big_yellow_shoe,distractor,1,1,NA,NA,big_yellow_shoe,distractor,5,2,NA,NA,big_yellow_shoe,distractor,2,5,NA,NA,1,1,0,white,,1455301039442,white,shoe,big,white,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301080281,15,colorSizeTrial,size42,small_white_weddingcake,target,5,4,NA,NA,big_pink_weddingcake,distractor,4,5,NA,NA,big_white_weddingcake,distractor,3,3,NA,NA,big_white_weddingcake,distractor,1,1,NA,NA,big_pink_weddingcake,distractor,2,2,NA,NA,1,1,0,small white,,1455301078588,small white,weddingcake,small,white,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301089534,16,colorSizeTrial,size43,small_pink_golfball,target,5,2,NA,NA,big_pink_golfball,distractor,4,1,NA,NA,big_pink_golfball,distractor,2,3,NA,NA,big_blue_golfball,distractor,1,5,NA,NA,big_pink_golfball,distractor,3,4,NA,NA,1,1,0,smallest pink,,1455301087863,smallest pink,golfball,small,pink,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301097727,17,colorSizeTrial,color33,small_green_avocado,target,3,2,NA,NA,small_black_avocado,distractor,2,4,NA,NA,small_black_avocado,distractor,4,1,NA,NA,small_black_avocado,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,greenest,,1455301095892,greenest,avocado,small,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301117757,20,colorSizeTrial,color43,big_green_jacket,target,4,4,NA,NA,small_brown_jacket,distractor,5,3,NA,NA,big_brown_jacket,distractor,3,1,NA,NA,big_brown_jacket,distractor,1,5,NA,NA,big_brown_jacket,distractor,2,2,NA,NA,1,1,0,green,,1455301115750,green,jacket,big,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301123096,21,colorSizeTrial,color31,small_purple_stapler,target,2,4,NA,NA,big_red_stapler,distractor,1,1,NA,NA,small_red_stapler,distractor,3,3,NA,NA,big_red_stapler,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455301121791,purple,stapler,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301140649,24,colorSizeTrial,color22,big_purple_coathanger,target,3,4,NA,NA,big_orange_coathanger,distractor,2,3,NA,NA,big_orange_coathanger,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455301139309,purple,coathanger,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301149849,25,colorSizeTrial,size42,small_blue_rug,target,4,1,NA,NA,big_purple_rug,distractor,3,3,NA,NA,big_blue_rug,distractor,1,2,NA,NA,big_purple_rug,distractor,5,4,NA,NA,big_blue_rug,distractor,2,5,NA,NA,1,1,0,smallest blue,,1455301147735,smallest blue,rug,small,blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301155978,26,colorSizeTrial,color31,big_blue_butterfly,target,4,3,NA,NA,big_purple_butterfly,distractor,3,2,NA,NA,small_purple_butterfly,distractor,2,4,NA,NA,small_purple_butterfly,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue,,1455301154510,blue,butterfly,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301168990,28,colorSizeTrial,color22,small_black_belt,target,3,4,NA,NA,small_brown_belt,distractor,4,3,NA,NA,small_brown_belt,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,black,,1455301167875,black,belt,small,black,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301186840,30,colorSizeTrial,size21,small_pink_teacup,target,2,2,NA,NA,big_white_teacup,distractor,4,3,NA,NA,big_pink_teacup,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small pink,,1455301184917,small pink,teacup,small,pink,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997-d,1455301198586,32,colorSizeTrial,color32,big_orange_napkin,target,1,4,NA,NA,small_yellow_napkin,distractor,2,3,NA,NA,big_yellow_napkin,distractor,4,2,NA,NA,big_yellow_napkin,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,orange,,1455301197237,orange,napkin,big,orange,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
