gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	colors	sizes	types	oneMentioned	theMentioned
9173-f	1455315469900	61	colorSizeTrial	size31	small_red_yarn	target	3	4	NA	NA	big_purple_yarn	distractor	4	1	NA	NA	big_purple_yarn	distractor	2	3	NA	NA	big_red_yarn	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red		1455315468046	small red	True	True	False	yarn	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
9173-f	1455315491159	65	colorSizeTrial	color33	big_white_phone	target	4	1	NA	NA	big_pink_phone	distractor	3	4	NA	NA	big_pink_phone	distractor	1	3	NA	NA	big_pink_phone	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white		1455315488796	white	False	True	False	phone	big	white	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315497192	66	colorSizeTrial	color22	big_yellow_napkin	target	4	3	NA	NA	big_orange_napkin	distractor	2	4	NA	NA	big_orange_napkin	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	yellow		1455315495613	yellow	False	True	False	napkin	big	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315502201	67	colorSizeTrial	color44	small_blue_cap	target	5	2	NA	NA	small_orange_cap	distractor	3	5	NA	NA	small_orange_cap	distractor	1	3	NA	NA	small_orange_cap	distractor	4	1	NA	NA	small_orange_cap	distractor	2	4	NA	NA	1	1	0	blue		1455315500892	blue	False	True	False	cap	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315506761	68	colorSizeTrial	color32	big_red_stapler	target	3	1	NA	NA	big_purple_stapler	distractor	1	4	NA	NA	small_purple_stapler	distractor	2	3	NA	NA	big_purple_stapler	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455315505202	red	False	True	False	stapler	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315522062	71	colorSizeTrial	color43	big_pink_hairdryer	target	1	5	NA	NA	small_purple_hairdryer	distractor	2	4	NA	NA	big_purple_hairdryer	distractor	5	1	NA	NA	big_purple_hairdryer	distractor	3	2	NA	NA	big_purple_hairdryer	distractor	4	3	NA	NA	1	1	0	pink		1455315520264	pink	False	True	False	hairdryer	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
9173-f	1455315527492	72	colorSizeTrial	color41	small_blue_book	target	2	2	NA	NA	big_black_book	distractor	1	5	NA	NA	big_black_book	distractor	3	1	NA	NA	small_black_book	distractor	4	4	NA	NA	big_black_book	distractor	5	3	NA	NA	1	1	0	blue		1455315524876	blue	False	True	False	book	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301132775	2	colorSizeTrial	size42	small_pink_phone	target	1	2	NA	NA	big_pink_phone	distractor	4	1	NA	NA	big_white_phone	distractor	2	4	NA	NA	big_white_phone	distractor	5	3	NA	NA	big_pink_phone	distractor	3	5	NA	NA	1	1	0	smallest pink communication device		1455301082039	smallest pink communication device	False	True	False	phone	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
0082-3	1455301200376	4	colorSizeTrial	size42	big_green_framee	target	5	3	NA	NA	small_pink_framee	distractor	1	4	NA	NA	small_green_framee	distractor	4	1	NA	NA	small_green_framee	distractor	2	2	NA	NA	small_pink_framee	distractor	3	5	NA	NA	1	1	0	largest green item		1455301188240	largest green item	False	True	False	framee	big	green	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301213185	5	colorSizeTrial	color44	small_white_shoe	target	2	3	NA	NA	small_yellow_shoe	distractor	5	2	NA	NA	small_yellow_shoe	distractor	4	5	NA	NA	small_yellow_shoe	distractor	1	1	NA	NA	small_yellow_shoe	distractor	3	4	NA	NA	1	1	0	white item		1455301208958	white item	False	True	False	shoe	small	white	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301259380	6	colorSizeTrial	size41	big_purple_bracelet	target	2	3	NA	NA	small_green_bracelet	distractor	5	5	NA	NA	small_green_bracelet	distractor	3	4	NA	NA	small_green_bracelet	distractor	1	2	NA	NA	small_purple_bracelet	distractor	4	1	NA	NA	1	1	0	largest pink/purple item		1455301231007	largest pink/purple item	False	False	False	bracelet	big	purple	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301389895	10	colorSizeTrial	color32	big_green_rock	target	4	1	NA	NA	big_purple_rock	distractor	2	2	NA	NA	small_purple_rock	distractor	1	3	NA	NA	big_purple_rock	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green item		1455301388265	green item	False	True	False	rock	big	green	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301399390	11	colorSizeTrial	size22	small_blue_guitar	target	2	3	NA	NA	big_blue_guitar	distractor	4	2	NA	NA	big_blue_guitar	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest instrument		1455301397605	smallest instrument	False	False	False	guitar	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
0082-3	1455301443492	16	colorSizeTrial	color43	small_purple_ornament	target	4	3	NA	NA	small_blue_ornament	distractor	2	1	NA	NA	big_blue_ornament	distractor	1	5	NA	NA	small_blue_ornament	distractor	5	4	NA	NA	small_blue_ornament	distractor	3	2	NA	NA	1	1	0	purple item		1455301441791	purple item	False	True	False	ornament	small	purple	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301456324	17	colorSizeTrial	size31	big_blue_book	target	3	2	NA	NA	small_blue_book	distractor	4	4	NA	NA	small_black_book	distractor	2	3	NA	NA	small_black_book	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest blue item		1455301452510	largest blue item	False	True	False	book	big	blue	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301471601	19	colorSizeTrial	color33	small_black_belt	target	2	4	NA	NA	small_brown_belt	distractor	4	3	NA	NA	small_brown_belt	distractor	1	2	NA	NA	small_brown_belt	distractor	3	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black item		1455301470450	black item	False	True	False	belt	small	black	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301491901	21	colorSizeTrial	color44	big_blue_comb	target	5	1	NA	NA	big_black_comb	distractor	1	2	NA	NA	big_black_comb	distractor	2	5	NA	NA	big_black_comb	distractor	4	3	NA	NA	big_black_comb	distractor	3	4	NA	NA	1	1	0	blueish item		1455301491032	blueish item	False	False	False	comb	big	blue	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301534509	25	colorSizeTrial	color21	big_red_candle	target	3	4	NA	NA	small_blue_candle	distractor	4	3	NA	NA	big_blue_candle	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink item		1455301532857	pink item	False	False	False	candle	big	red	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301541020	26	colorSizeTrial	color32	big_pink_teacup	target	1	4	NA	NA	big_white_teacup	distractor	4	1	NA	NA	small_white_teacup	distractor	2	2	NA	NA	big_white_teacup	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink item		1455301539199	pink item	False	True	False	teacup	big	pink	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301559686	28	colorSizeTrial	color21	small_purple_rug	target	3	3	NA	NA	small_blue_rug	distractor	4	2	NA	NA	big_blue_rug	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple item		1455301557283	purple item	False	True	False	rug	small	purple	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301589861	30	colorSizeTrial	color41	big_purple_flower	target	1	1	NA	NA	small_red_flower	distractor	2	2	NA	NA	small_red_flower	distractor	4	4	NA	NA	small_red_flower	distractor	3	5	NA	NA	big_red_flower	distractor	5	3	NA	NA	1	1	0	purple-ish item		1455301587677	purple-ish item	False	False	False	flower	big	purple	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301606845	32	colorSizeTrial	color41	small_pink_hairdryer	target	1	1	NA	NA	big_purple_hairdryer	distractor	5	3	NA	NA	small_purple_hairdryer	distractor	3	2	NA	NA	big_purple_hairdryer	distractor	4	4	NA	NA	big_purple_hairdryer	distractor	2	5	NA	NA	1	1	0	pink item		1455301605025	pink item	False	True	False	hairdryer	small	pink	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301614765	33	colorSizeTrial	size43	small_red_tack	target	2	3	NA	NA	big_red_tack	distractor	1	4	NA	NA	big_red_tack	distractor	5	2	NA	NA	big_blue_tack	distractor	3	5	NA	NA	big_red_tack	distractor	4	1	NA	NA	1	1	0	smallest red item		1455301613585	smallest red item	False	True	False	tack	small	red	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301630467	35	colorSizeTrial	size43	small_pink_golfball	target	4	2	NA	NA	big_pink_golfball	distractor	5	5	NA	NA	big_blue_golfball	distractor	1	3	NA	NA	big_pink_golfball	distractor	3	1	NA	NA	big_pink_golfball	distractor	2	4	NA	NA	1	1	0	smallest pink item		1455301628361	smallest pink item	False	True	False	golfball	small	pink	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301643492	36	colorSizeTrial	size31	small_red_yarn	target	2	1	NA	NA	big_purple_yarn	distractor	4	2	NA	NA	big_purple_yarn	distractor	3	3	NA	NA	big_red_yarn	distractor	1	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest pinkish item		1455301641196	smallest pinkish item	False	False	False	yarn	small	red	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301661617	38	colorSizeTrial	color22	big_red_stapler	target	3	4	NA	NA	big_purple_stapler	distractor	4	3	NA	NA	big_purple_stapler	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red item		1455301658817	red item	False	True	False	stapler	big	red	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301676704	40	colorSizeTrial	color31	small_purple_coathanger	target	3	3	NA	NA	big_orange_coathanger	distractor	4	4	NA	NA	big_orange_coathanger	distractor	2	1	NA	NA	small_orange_coathanger	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple item		1455301674795	purple item	False	True	False	coathanger	small	purple	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301683799	41	colorSizeTrial	color22	small_red_toothbrush	target	4	3	NA	NA	small_blue_toothbrush	distractor	3	2	NA	NA	small_blue_toothbrush	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red item		1455301680861	red item	False	True	False	toothbrush	small	red	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301724542	44	colorSizeTrial	size32	small_purple_butterfly	target	3	4	NA	NA	big_purple_butterfly	distractor	1	3	NA	NA	big_blue_butterfly	distractor	4	2	NA	NA	big_purple_butterfly	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest purple item		1455301722313	smallest purple item	False	True	False	butterfly	small	purple	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301732510	45	colorSizeTrial	size44	small_red_bucket	target	1	2	NA	NA	big_red_bucket	distractor	2	3	NA	NA	big_red_bucket	distractor	4	1	NA	NA	big_red_bucket	distractor	5	5	NA	NA	big_red_bucket	distractor	3	4	NA	NA	1	1	0	smallest item		1455301731524	smallest item	False	False	False	bucket	small	red	FALSE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301784481	47	colorSizeTrial	size22	big_pink_balloon	target	2	3	NA	NA	small_pink_balloon	distractor	4	4	NA	NA	small_pink_balloon	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	closest and largest item		1455301780896	closest and largest item	False	False	False	balloon	big	pink	FALSE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301808007	50	colorSizeTrial	color43	small_green_chair	target	1	1	NA	NA	small_red_chair	distractor	4	3	NA	NA	small_red_chair	distractor	5	2	NA	NA	small_red_chair	distractor	3	4	NA	NA	big_red_chair	distractor	2	5	NA	NA	1	1	0	green item		1455301803685	green item	False	True	False	chair	small	green	TRUE	FALSE	FALSE	TRUE	FALSE
0082-3	1455301877213	54	colorSizeTrial	size21	small_blue_binder	target	3	2	NA	NA	big_blue_binder	distractor	4	3	NA	NA	big_green_binder	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest blue item		1455301875393	smallest blue item	False	True	False	binder	small	blue	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301894490	56	colorSizeTrial	size21	big_pink_weddingcake	target	2	3	NA	NA	small_pink_weddingcake	distractor	4	4	NA	NA	small_white_weddingcake	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest pink item		1455301892570	largest pink item	False	True	False	weddingcake	big	pink	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301902673	57	colorSizeTrial	size33	small_orange_napkin	target	4	2	NA	NA	big_orange_napkin	distractor	3	4	NA	NA	big_orange_napkin	distractor	1	1	NA	NA	big_orange_napkin	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest item		1455301900383	smallest item	False	False	False	napkin	small	orange	FALSE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301910097	58	colorSizeTrial	size33	small_purple_billiardball	target	4	3	NA	NA	big_purple_billiardball	distractor	3	4	NA	NA	big_purple_billiardball	distractor	2	2	NA	NA	big_purple_billiardball	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest item		1455301908746	smallest item	False	False	False	billiardball	small	purple	FALSE	TRUE	FALSE	TRUE	FALSE
0082-3	1455301949151	62	colorSizeTrial	color42	big_green_pepper	target	2	4	NA	NA	big_red_pepper	distractor	3	2	NA	NA	small_red_pepper	distractor	5	1	NA	NA	small_red_pepper	distractor	1	5	NA	NA	big_red_pepper	distractor	4	3	NA	NA	1	1	0	green		1455301948231	green	False	True	False	pepper	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301954895	63	colorSizeTrial	color42	big_green_jacket	target	3	2	NA	NA	big_brown_jacket	distractor	4	4	NA	NA	small_brown_jacket	distractor	1	3	NA	NA	small_brown_jacket	distractor	2	1	NA	NA	big_brown_jacket	distractor	5	5	NA	NA	1	1	0	green		1455301952576	green	False	True	False	jacket	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301961482	64	colorSizeTrial	color33	big_orange_cushion	target	1	3	NA	NA	big_blue_cushion	distractor	4	4	NA	NA	big_blue_cushion	distractor	2	1	NA	NA	big_blue_cushion	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	orange		1455301960484	orange	False	True	False	cushion	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
0082-3	1455301978856	66	colorSizeTrial	size44	small_black_avocado	target	3	1	NA	NA	big_black_avocado	distractor	2	3	NA	NA	big_black_avocado	distractor	5	4	NA	NA	big_black_avocado	distractor	4	5	NA	NA	big_black_avocado	distractor	1	2	NA	NA	1	1	0	smallest		1455301977322	smallest	False	False	False	avocado	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
0082-3	1455301999091	68	colorSizeTrial	size32	small_blue_cap	target	4	2	NA	NA	big_blue_cap	distractor	2	4	NA	NA	big_blue_cap	distractor	3	3	NA	NA	big_orange_cap	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest blue item		1455301997771	smallest blue item	False	True	False	cap	small	blue	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455302027181	71	colorSizeTrial	size41	small_red_bike	target	4	3	NA	NA	big_purple_bike	distractor	5	1	NA	NA	big_purple_bike	distractor	2	4	NA	NA	big_purple_bike	distractor	3	5	NA	NA	big_red_bike	distractor	1	2	NA	NA	1	1	0	smallest red item		1455302025321	smallest red item	False	True	False	bike	small	red	TRUE	TRUE	FALSE	TRUE	FALSE
0082-3	1455302035550	72	colorSizeTrial	color31	small_black_turtle	target	2	2	NA	NA	big_brown_turtle	distractor	4	1	NA	NA	small_brown_turtle	distractor	3	4	NA	NA	big_brown_turtle	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black		1455302030873	black	False	True	False	turtle	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301678626	2	colorSizeTrial	size22	big_green_rock	target	2	3	NA	NA	small_green_rock	distractor	3	2	NA	NA	small_green_rock	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	biggest		1455301676753	biggest	False	False	False	rock	big	green	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301688933	3	colorSizeTrial	size31	big_black_turtle	target	1	3	NA	NA	small_black_turtle	distractor	4	4	NA	NA	small_brown_turtle	distractor	2	1	NA	NA	small_brown_turtle	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black and white large		1455301684374	black and white large	False	True	False	turtle	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301706438	5	colorSizeTrial	color43	small_blue_binder	target	3	2	NA	NA	small_green_binder	distractor	5	3	NA	NA	small_green_binder	distractor	2	5	NA	NA	big_green_binder	distractor	1	1	NA	NA	small_green_binder	distractor	4	4	NA	NA	1	1	0	blue		1455301705023	blue	False	True	False	binder	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301711984	6	colorSizeTrial	size31	small_purple_ornament	target	3	4	NA	NA	big_purple_ornament	distractor	2	3	NA	NA	big_blue_ornament	distractor	4	2	NA	NA	big_blue_ornament	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small pruple		1455301710255	small pruple	True	False	False	ornament	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301723358	8	colorSizeTrial	color43	big_purple_yarn	target	1	5	NA	NA	big_red_yarn	distractor	3	3	NA	NA	big_red_yarn	distractor	4	1	NA	NA	big_red_yarn	distractor	2	4	NA	NA	small_red_yarn	distractor	5	2	NA	NA	2	1	1	purple	great!	1455301719749___1455301722712	purple	False	True	False	yarn	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301728967	9	colorSizeTrial	size43	big_blue_golfball	target	4	2	NA	NA	small_blue_golfball	distractor	5	1	NA	NA	small_blue_golfball	distractor	2	5	NA	NA	small_pink_golfball	distractor	3	4	NA	NA	small_blue_golfball	distractor	1	3	NA	NA	1	1	0	largest		1455301726717	largest	False	False	False	golfball	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301733781	10	colorSizeTrial	color41	big_orange_billiardball	target	4	2	NA	NA	big_purple_billiardball	distractor	3	3	NA	NA	small_purple_billiardball	distractor	2	4	NA	NA	small_purple_billiardball	distractor	5	5	NA	NA	small_purple_billiardball	distractor	1	1	NA	NA	1	1	0	orange		1455301732618	orange	False	True	False	billiardball	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301738456	11	colorSizeTrial	size22	big_purple_bike	target	2	3	NA	NA	small_purple_bike	distractor	4	2	NA	NA	small_purple_bike	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest		1455301737186	largest	False	False	False	bike	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301748154	13	colorSizeTrial	color21	big_red_flower	target	3	4	NA	NA	big_purple_flower	distractor	2	3	NA	NA	small_purple_flower	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red flower		1455301746924	red flower	False	True	True	flower	big	red	TRUE	FALSE	TRUE	FALSE	FALSE
0327-7	1455301753739	14	colorSizeTrial	color31	small_blue_guitar	target	4	1	NA	NA	big_green_guitar	distractor	1	2	NA	NA	small_green_guitar	distractor	3	3	NA	NA	big_green_guitar	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301750772	blue	False	True	False	guitar	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301811158	24	colorSizeTrial	color42	big_pink_framee	target	5	5	NA	NA	big_green_framee	distractor	1	2	NA	NA	small_green_framee	distractor	3	3	NA	NA	big_green_framee	distractor	4	4	NA	NA	small_green_framee	distractor	2	1	NA	NA	1	1	0	pink		1455301809437	pink	False	True	False	framee	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301815385	25	colorSizeTrial	color22	big_red_candle	target	3	2	NA	NA	big_blue_candle	distractor	2	3	NA	NA	big_blue_candle	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301813954	red	False	True	False	candle	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301820608	26	colorSizeTrial	size44	big_white_shoe	target	4	2	NA	NA	small_white_shoe	distractor	1	3	NA	NA	small_white_shoe	distractor	3	1	NA	NA	small_white_shoe	distractor	5	5	NA	NA	small_white_shoe	distractor	2	4	NA	NA	1	1	0	largest		1455301819397	largest	False	False	False	shoe	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301834257	28	colorSizeTrial	size32	big_brown_jacket	target	4	2	NA	NA	small_brown_jacket	distractor	2	1	NA	NA	small_green_jacket	distractor	3	4	NA	NA	small_brown_jacket	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest		1455301832156	largest	False	False	False	jacket	big	brown	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301844694	30	colorSizeTrial	size43	big_yellow_napkin	target	2	5	NA	NA	small_yellow_napkin	distractor	3	2	NA	NA	small_orange_napkin	distractor	4	4	NA	NA	small_yellow_napkin	distractor	1	1	NA	NA	small_yellow_napkin	distractor	5	3	NA	NA	1	1	0	largest		1455301843376	largest	False	False	False	napkin	big	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301856420	32	colorSizeTrial	size21	small_purple_stapler	target	2	2	NA	NA	big_purple_stapler	distractor	4	4	NA	NA	big_red_stapler	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	1	1	small pruple	good job	1455301853794___1455301855755	small pruple	True	False	False	stapler	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301875505	35	colorSizeTrial	size21	small_pink_bucket	target	3	3	NA	NA	big_pink_bucket	distractor	4	2	NA	NA	big_red_bucket	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small pink		1455301870500	small pink	True	True	False	bucket	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301884755	37	colorSizeTrial	color32	small_black_avocado	target	1	3	NA	NA	small_green_avocado	distractor	2	4	NA	NA	small_green_avocado	distractor	3	1	NA	NA	big_green_avocado	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black		1455301883571	black	False	True	False	avocado	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301888489	38	colorSizeTrial	color44	small_orange_cap	target	4	4	NA	NA	small_blue_cap	distractor	2	2	NA	NA	small_blue_cap	distractor	5	5	NA	NA	small_blue_cap	distractor	1	1	NA	NA	small_blue_cap	distractor	3	3	NA	NA	1	1	0	orange		1455301887507	orange	False	True	False	cap	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301923398	45	colorSizeTrial	color44	small_red_pepper	target	3	1	NA	NA	small_green_pepper	distractor	5	4	NA	NA	small_green_pepper	distractor	2	2	NA	NA	small_green_pepper	distractor	1	5	NA	NA	small_green_pepper	distractor	4	3	NA	NA	1	1	0	red		1455301922206	red	False	True	False	pepper	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301933244	47	colorSizeTrial	size33	big_pink_hairdryer	target	4	1	NA	NA	small_pink_hairdryer	distractor	2	4	NA	NA	small_pink_hairdryer	distractor	1	2	NA	NA	small_pink_hairdryer	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest		1455301931921	largest	False	False	False	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301937327	48	colorSizeTrial	color22	big_purple_rug	target	4	3	NA	NA	big_blue_rug	distractor	3	4	NA	NA	big_blue_rug	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pruple		1455301936112	pruple	False	False	False	rug	big	purple	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301940970	49	colorSizeTrial	color33	big_pink_balloon	target	2	1	NA	NA	big_yellow_balloon	distractor	4	3	NA	NA	big_yellow_balloon	distractor	3	4	NA	NA	big_yellow_balloon	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink		1455301939983	pink	False	True	False	balloon	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301951614	51	colorSizeTrial	color21	big_blue_comb	target	4	4	NA	NA	big_black_comb	distractor	2	3	NA	NA	small_black_comb	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301949792	blue	False	True	False	comb	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301957007	52	colorSizeTrial	size44	small_white_phone	target	1	5	NA	NA	big_white_phone	distractor	2	4	NA	NA	big_white_phone	distractor	4	1	NA	NA	big_white_phone	distractor	3	2	NA	NA	big_white_phone	distractor	5	3	NA	NA	1	1	0	smallest		1455301954704	smallest	False	False	False	phone	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301971677	55	colorSizeTrial	size41	big_red_toothbrush	target	1	2	NA	NA	small_blue_toothbrush	distractor	2	4	NA	NA	small_blue_toothbrush	distractor	5	5	NA	NA	small_red_toothbrush	distractor	3	3	NA	NA	small_blue_toothbrush	distractor	4	1	NA	NA	1	1	0	large red		1455301970434	large red	False	True	False	toothbrush	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
